,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance
7785,29.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Urban,9.192881348719856
7786,26.0,4.6,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,12.16113135009256
7787,36.0,4.1,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,6.128899374713287
7788,30.0,4.6,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,12.09902345189064
7789,27.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,,No,Metropolitian,20.179849220540632
7790,29.0,4.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,17.07649014377506
7791,37.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,,Metropolitian,1.5296227525580064
7792,30.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,7.660951720866
7793,22.0,4.9,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,16.637054384866953
7794,24.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,1.5302997781176217
7795,35.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,4.530346340206063
7796,28.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,9.326827803082512
7797,21.0,4.6,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17.137377985996462
7798,38.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,13.830016226565096
7799,22.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,7.862668167467362
7800,35.0,4.8,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,17.09838855660404
7801,24.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,11.917128699791114
7802,33.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,6.232392020741162
7803,24.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,4.610430682324359
7804,25.0,4.6,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,12.418981672072741
7805,21.0,4.9,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,4.528246576354122
7806,35.0,4.7,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,1.509440259561283
7807,21.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,9.121049806182535
7808,26.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,,17.07411611000032
7809,35.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,12.081296070328884
7810,27.0,4.8,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,20.851578809538687
7811,32.0,4.9,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,19.760063712201458
7812,22.0,5.0,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,1.5525607674149753
7813,26.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,1.544137007005701
7814,34.0,4.6,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,7.761735387747789
7815,35.0,4.1,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20.178298581851102
7816,25.0,5.0,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,20.442929762531403
7817,26.0,4.8,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,20.850948424207758
7818,28.0,4.6,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Urban,10.586953096729365
7819,24.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Urban,4425.807394160311
7820,20.0,4.8,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,10.641604779239682
7821,24.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,9.088084091848637
7822,27.0,4.9,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,9.435201537103644
7823,36.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,4.537571349795331
7824,39.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,2.9796333013861087
7825,35.0,4.1,Fog,Jam,1,Snack,scooter,0.0,Yes,Metropolitian,12.463943835724862
7826,25.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19.61916749330653
7827,38.0,4.1,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,10.587145366870933
7828,33.0,4.5,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20.857115324024612
7829,29.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,20.205786629220874
7830,35.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,4.658255523836756
7831,29.0,4.8,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,6.232241741082851
7832,26.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,4.65800942830899
7833,,,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,7.4483182468939795
7834,39.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,1.5293087710297812
7835,32.0,4.9,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,6.050033592408317
7836,34.0,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,9.31301715871654
7837,20.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19.76218981786228
7838,38.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,4.589834614028561
7839,37.0,4.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,16.722548420695954
7840,34.0,5.0,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,1.532253164745385
7841,38.0,4.8,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,4.657159781886475
7842,39.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,16.38573010428938
7843,33.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,4.540321372506127
7844,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,1.5296227525580064
7845,30.0,4.1,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,4.674181485043763
7846,26.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,2.979626145577228
7847,,,Stormy,Low,2,Meal,electric_scooter,,No,Metropolitian,3.0405548225583963
7848,22.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16.610926485262418
7849,,,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,6.232321450702815
7850,29.0,4.9,Windy,Low,1,Meal,motorcycle,0.0,,Urban,11.007734763545226
7851,35.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,1.4923480004752794
7852,22.0,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,1.5439076778546506
7853,23.0,4.3,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,19.88644474511135
7854,36.0,4.4,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,6.116387229214868
7855,20.0,4.7,Sandstorms,High,0,Buffet,motorcycle,1.0,No,,6.1474151988243495
7856,31.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,1.5148058833007614
7857,38.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,4.579028199306178
7858,38.0,4.5,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,5.968779676002452
7859,24.0,4.4,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,11.748969507431312
7860,21.0,4.8,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,13.631339548355871
7861,30.0,4.8,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,6.210607623138685
7862,37.0,3.5,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,10.705622903302547
7863,21.0,4.9,Fog,High,0,Drinks,motorcycle,,No,Metropolitian,1.532022771405787
7864,25.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,3.105095438251917
7865,33.0,3.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,13.583143866751415
7866,38.0,5.0,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,6.242456810744102
7867,27.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,9.07448631631149
7868,30.0,4.8,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,5.958847028204556
7869,25.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,9.080187058447878
7870,36.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,1.5093844905279536
7871,25.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10.569597346337943
7872,23.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16.90280673247877
7873,24.0,4.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,19.36253000107676
7874,26.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16.852241972626576
7875,32.0,4.6,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,9.313691518003221
7876,22.0,4.5,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,13.680987399212954
7877,38.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,16.9030508931849
7878,36.0,5.0,Fog,Low,2,Buffet,electric_scooter,0.0,No,Urban,9.435201537103644
7879,23.0,4.5,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,12.161512247315562
7880,36.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,9.21912356729158
7881,30.0,4.5,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Urban,12.257619700981534
7882,21.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Urban,4.560926277678764
7883,22.0,4.9,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,1.5725337265584898
7884,20.0,4.7,Windy,Jam,2,Meal,scooter,0.0,No,,13.970572124497565
7885,34.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,1.5524171271974159
7886,25.0,4.9,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,12.29412453019512
7887,26.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,,16.412511700591857
7888,28.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,13.612393202875259
7889,38.0,4.9,Sandstorms,High,2,Snack,motorcycle,0.0,No,Urban,6.128846407007932
7890,21.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,3.0643988728236433
7891,36.0,4.1,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,16.852701563903537
7892,34.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10.642019064007341
7893,22.0,4.3,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,4.544228016253723
7894,34.0,4.2,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,17.073813050988182
7895,28.0,5.0,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,12.41711599871314
7896,38.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16.65996319003844
7897,25.0,4.9,Cloudy,High,2,Snack,electric_scooter,1.0,No,Urban,1.532351133230747
7898,28.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,7.862668167467362
7899,30.0,5.0,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,6.29013467758336
7900,26.0,4.4,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,13.610877575727713
7901,27.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,13.973206773195638
7902,35.0,4.3,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,12.58026782216666
7903,21.0,4.3,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,6.210141144572054
7904,39.0,4.5,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,7.64855794799054
7905,24.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,12.256046315737429
7906,22.0,4.7,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17.137527593779573
7907,36.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,7.5456323539330965
7908,29.0,4.8,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,6.080891507792573
7909,32.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,,19.68834031168132
7910,27.0,4.3,Fog,Jam,2,Meal,motorcycle,1.0,No,Urban,10.906058503130946
7911,34.0,3.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,11.719699425610125
7912,33.0,4.8,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,12.080074675279135
7913,33.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.119039466421071
7914,36.0,4.2,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,9.059739810258574
7915,23.0,2.5,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,13.973206773195638
7916,27.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,7.7614862377714395
7917,,,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20.205786629220874
7918,36.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,7.546680469135637
7919,23.0,4.9,Stormy,Low,1,Snack,scooter,0.0,No,Urban,3.1450674354101187
7920,34.0,4.5,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,10.485499560233926
7921,30.0,4.7,Stormy,High,0,Snack,motorcycle,2.0,No,Metropolitian,1.5094817612111415
7922,33.0,4.4,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,12.58026782216666
7923,24.0,4.9,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,13.969878141863575
7924,29.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,4.560890657632929
7925,27.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,20.176414243690374
7926,27.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,9.326360256795718
7927,29.0,4.2,Fog,High,1,Drinks,scooter,2.0,No,Metropolitian,6.040113680095759
7928,34.0,4.9,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,10.724145470836651
7929,33.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,6.242753026978606
7930,32.0,4.1,Sandstorms,High,1,Meal,motorcycle,1.0,No,Urban,6.058923147477084
7931,23.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,13.787860239228515
7932,34.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,11.916990180332599
7933,,,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,1.5322764668606135
7934,,,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,8.952959099789846
7935,21.0,4.9,Fog,Low,2,Snack,scooter,0.0,No,Urban,9.435201537103644
7936,25.0,4.5,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19.76188003558885
7937,39.0,4.5,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,16.90260949286334
7938,22.0,4.9,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,6.21815308601551
7939,35.0,5.0,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,4.674266564877404
7940,24.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,16.90384389382123
7941,32.0,4.7,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,6.29013467758336
7942,27.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,7.600994631313737
7943,34.0,4.7,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,12.29350881933073
7944,33.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,3.0527307108013804
7945,20.0,4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,3.0253773223034064
7946,37.0,5.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,17.297865752893937
7947,30.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,4.53016303351925
7948,34.0,4.6,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,16.847895631623974
7949,23.0,4.5,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,8.940167719530896
7950,37.0,4.1,Fog,Jam,2,Buffet,scooter,,No,Metropolitian,13.830709083578835
7951,38.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1.5580833958912035
7952,28.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,12.256927745686042
7953,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,5.958808071021072
7954,37.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16.600361127894633
7955,29.0,4.5,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,7.5734628890776365
7956,26.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19.91724841573161
7957,36.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,8.790530378160383
7958,21.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,10.602450942694606
7959,34.0,4.1,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,12.4184089995958
7960,23.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,13.97014466551021
7961,22.0,4.8,Fog,Low,2,Meal,motorcycle,1.0,No,Urban,16.635416274164086
7962,25.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10.64192836626723
7963,25.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,3.0586973146467455
7964,37.0,4.7,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,3.1211886666589086
7965,22.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,4.596632041369082
7966,34.0,4.1,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,14.02225308105434
7967,35.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,,3.0594433396653913
7968,27.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,7.448298968655523
7969,36.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,7.763183552954465
7970,20.0,4.7,Windy,Jam,2,Buffet,scooter,,No,Urban,13.680927409365763
7971,37.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,3.0406416222998804
7972,34.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16.722118691784704
7973,20.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,2.9796333013861087
7974,38.0,4.6,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,4.674174528666633
7975,23.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,,4.528236597064434
7976,37.0,4.9,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,20.25295955651475
7977,30.0,4.8,Windy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,6.232139486618366
7978,27.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,3.1050491919311813
7979,,,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,5207.26313889402
7980,20.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,10.564974101413034
7981,28.0,4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,1.5295062031235904
7982,27.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,4.588360239103391
7983,39.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,12.10007905559032
7984,28.0,4.7,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,3.1212889137599795
7985,35.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20.850948424207758
7986,37.0,4.5,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,13.621484760024368
7987,22.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,,10.880731284474216
7988,25.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,1.536850377186336
7989,26.0,4.5,Fog,Low,2,Meal,motorcycle,1.0,No,,2.9794969563784846
7990,27.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,1.5544658129590996
7991,25.0,4.8,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,12.161009702832278
7992,30.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,4.560783588900337
7993,29.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,9.121049806182535
7994,23.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20.181059137200638
7995,21.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,3.025059810035751
7996,33.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,10.602450942694606
7997,37.0,4.6,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,4.528162065222552
7998,32.0,4.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,12.108706522926514
7999,31.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,9.435201537103644
8000,39.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,1.5525722961642396
8001,31.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,3.0736184691855994
8002,37.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,3.105144914005584
8003,37.0,4.6,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,5.958771662463015
8004,25.0,4.9,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,9.435201537103644
8005,22.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,10.865584127143416
8006,28.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,4.469157678704573
8007,34.0,4.8,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,1.5725337265584898
8008,31.0,4.9,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,4.674644234004984
8009,27.0,5.0,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,1.468765164181451
8010,32.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,7.762480218858945
8011,37.0,4.4,Windy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,13.680987399212954
8012,31.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.602507301323975
8013,39.0,4.4,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,10.704238934324659
8014,20.0,4.9,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,4.657619912976363
8015,24.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,8.811936584560318
8016,35.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,3.116128491356795
8017,21.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,7.573429885075215
8018,24.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,13.613850325897088
8019,23.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,7.5623179451646205
8020,20.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,12.074114326948118
8021,29.0,4.3,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.756273454102447
8022,29.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,10.756697878907259
8023,20.0,4.9,Sunny,Low,2,Snack,motorcycle,1.0,No,,7.7901226498206855
8024,27.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,7.7624991757668536
8025,37.0,4.2,Stormy,Jam,0,Meal,motorcycle,2.0,No,Urban,16.38432435965867
8026,21.0,4.8,Sunny,Jam,1,Meal,scooter,1.0,,Metropolitian,7.763197145384553
8027,27.0,4.7,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,12.074281945544971
8028,31.0,4.6,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,16.635223376912617
8029,38.0,4.2,Fog,High,0,Buffet,motorcycle,2.0,No,Metropolitian,6.217860329616785
8030,27.0,4.5,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13.589850479562887
8031,33.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,12.100062420926562
8032,26.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,10.427367605968819
8033,34.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,9.31574510599364
8034,31.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Urban,7.790489304916118
8035,28.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,Urban,17.07644834659759
8036,29.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,1.5524082339641314
8037,39.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,4.674318853632826
8038,29.0,4.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,1.5367158906738052
8039,38.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,10.86546460358291
8040,30.0,4.7,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,10.641103649473182
8041,32.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,6.217735074163754
8042,31.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,10.88124973135474
8043,26.0,4.6,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,7.546888128118117
8044,24.0,4.2,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,10.587819003023833
8045,33.0,4.8,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,6.29013467758336
8046,28.0,4.7,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,1.5125847659544902
8047,29.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,20.206315811340712
8048,24.0,4.8,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,4.663310416320807
8049,39.0,5.0,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,7.490187108807368
8050,36.0,3.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,10.867473945754178
8051,34.0,4.7,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,2.979000204181553
8052,33.0,4.7,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,12.16151799348487
8053,25.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,13.610877575727713
